0,"스릴도 있고 반전도 있으며, 다른 한국 영화들과는 달리 차원이 다르네요."
1,접근 권한이 없다고 뜹니다.
2,주택 청약 조건을 변경해 주세요.
3,입사 후 처음 대면으로 만나 반가웠습니다.
4,뿌리뿌리하네요!!
5,오마이가 뜨지 않아 스크롤이 어렵습니다.
6,하늘만 바라보아도 까만 하네.
7,이렇게 귀여운 쥐들이 처음이군요! 😊
8,미세먼지 문제 해결이 가장 긴급한 과제입니다!
9,크림하우스 환불 조치를 진행해 주세요.
10,그 책부터 열심히 읽어보자고 결심했어요.
11,극의 전개가 너무 느리워 답답합니다.
12,오랫만에 존쿠삭의 연기보니 정말 좋네요.
13,그렇게 생각해. 특색도 없고 별로였던 걸로 기억하는데.
14,이 아래는 게임 내에서 함께 팀을 맺고 캡쳐한 이미지를 보여줍니다.
15,LG전자 스마트폰 생산이 중단될 위기에 처해 있습니다.
16,시간이 금방 가는 것은 환갑이면이 재미난 얘기하느라 그런 것 같아요.
17,최종구 금융위원장을 해임하라!
18,정부의 도움이 절실히 필요합니다.
19,내년 러시아 월드컵에 참여하지 않기로 결정합니다.
20,앞머리를 새로 하셨습니다.
21,김기덕 조재현에 대한 성폭행 사건을 철저히 수사해 주시기 바랍니다.
22,답답할 때는 속이 뻥 뚫릴 것 같아요.
23,짧은 시간에도 강한 인상을 남기는 영상과 잘 어우러지는 노래 덕분입니다.
24,군대가기 전에 봤었던 윈터스 같은 영화에서 진짜 윈터스 같은 사람이 상관이면 목숨을 걸고 싸우더라도 후회는 없을 것 같다는 생각이 나왔던 기억이 나네요.
25,"청와대 뉴미디어 정책실이 올린 국민청원 삭제를 요청한 후, 억울한 피해자를 죽이고 경찰에게 증거를 제출하고 악플러를 살려달라고 은폐하고 있습니다."
26,전두환을 처벌해야 합니다.
27,"마지막으로 리모트 근무의 장점에 대해 이야기했는데, 시간을 효율적으로 사용할 수 있다는 점에 감사하며 다시 한번 리모트 근무의 장점을 느낄 수 있었습니다."
28,겨울산이 예쁘지만 산을 잘 타지 못해 대리만족 중입니다.
29,한 사람의 파멸을 적나라하게 드러낸 영화
30,금융워원회의 공모주 개인 배정 축소(폐지) 방지를 촉구합니다.
31,이제 매우 만족하고 있어요.
32,저도 그 노래를 너무 좋아합니다.
33,이 영화는 정말 잘 만들어졌군요.
34,전설따라 삼천리(삼만리인가?)에 의하면 이 영화가 꽤 괜찮다고 할 뿐 아니라 내가 좋아하는 장학우와 장만옥까지...
35,또 먹고 싶어 보이네요.
36,재산압류는 보험의 범주에 포함되지 않습니다.
37,엑소의 전광판 사건에 대한 대중의 논의가 활발하다.
38,아무리 그래도 가겠다는 설정은 쫌-_-;
39,학교를 휴교시키세요.
40,이런 명작을 이제서야 봤을까...
41,나이가 문제인가요?
42,소년법을 폐지해 주시기 바랍니다.
43,의료 환경 개선과 경찰소방 공무원 지원을 도와주세요.
44,공무원은 부정한 수당을 받지 않도록 조치를 취해 주세요.
45,산책을 하러 가는 것은 언제나 추천할 만한 일입니다!
46,저는 왜 솥에 들어가셨나 했어요 ㅋㅋ
47,동생과 같이 봤는데 살인데 그닥 무서워하지 않고 잘 본 것 같음....
48,알콜중독자는 기초생활수급자입니다.
49,구의원과 시의원 선거를 이제 그만 두자.
50,아이스하키 팀을 단일팀으로 통합하는 것을 반대합니다.
51,우리 아이들이 보지 않으면 좋겠어요.
52,시간을 주의하지 않고 이야기를 나누다 보니 시간이 흐르고 말았네요.
53,관객에 대한 배려가 없다.
54,이 시설 관리를 좀 더 잘해 주시면 감사하겠습니다.
55,근데 멜로연기는 영 어때요 ㅋㅋ
56,제일 좋은 것 같아요.
57,청소년법 개정에 적극적으로 참여합니다.
58,중첩되는 장면들이 재미있어ㅋㅋ
59,이건 정말 대박이네.
60,책의 앞부분을 읽어보니 우리 회사 문화와 업무 스타일에 도움이 되는 팁들이 포함되어 있었습니다.
61,성범죄'그루밍'에 대한 법이 필요합니다.
62,행운이 다행히 업종이 다름!!
63,부트캠프 프로그램 얘기부터 추천 도메인 얘기까지 순식간에 시간이 흘러가서 너무 아쉬웠습니다.
64,"변호사 시절 찍은 사진, 범죄현장을 포착한 사진마저 폴은 자신의 이름을 내걸지 못한다."
65,어제 <PERSON>님이 사옴을 가져왔어요!
66,식당은 정말 멋졌어요.
67,뮤직비디오 감상에 대해 추천드립니다.
68,[주차] 무단 주차 단속을 위한 법규 제정 요구
69,부모님께 어린이집 지원금을 주세요.
70,어제 저녁에 <PERSON> 님과 식사를 하였습니다!
71,저는 무한 리필 도전 중인 대파!
72,구글 미트에 맞는 사이즈로 리사이즈했습니다
73,감성을 자극하지 못한다.
74,고화질의 영상으로 수정합니다.
75,문재인님에 대해 불만하지 마세요.
76,후반부에 법적 공방과 반전이 이 영화의 묘미다.
77,"저는 대나무처럼 크게 자라는 것을 예상했지만, 놀라웠습니다."
78,과연 나중에 다시 작업을 통해 만나 뵙게 될지 기대하며 마무리했습니다.
79,조두순의 형량을 높이기 위한 청원에 동참합니다.
80,가상화폐 규제를 반대합니다
81,유럽의 옛날 어느 전쟁 중에 일단의 군대가 마을에 진주하게 되었습니다.
82,대동강 맥주 수입해 주세요!!!
83,여자 아이스하키 팀을 단일팀으로 구성하는 것이 반대된다.
84,천천히 회복하면서 쉬세요.
85,"저도 클라이밍을 배우고 싶은데, 기회가 된다면 함께 하면 좋을 것 같습니다."
86,물은 답을 알고 있다.
87,우린 워크샵 준비를 얼른 해보자!
88,현실적인 통일방안은 국민의 큰 부분을 포함한 다양한 의견을 반영하여 실현 가능성을 높일 수 있는 방안을 제시하는 것이다.
89,여기 왕갈비 드시고 이 광경을 구경해보세요.
90,이 두 사람은 낯가리면서도 수다스러움을 감출 수 없는 캐릭터라는 것을 깨닫고 ㅋㅋ
91,이민 허용을 해주세요.
92,그냥 재밌으니까 하하!
93,"할머니: 감독님, 농구를 하고 싶어요."
94,보는 내면 주인공 아이가 참 불쌍하다는 생각이 들었다.
95,"오, 대화 시스템!!! 오신 것을 환영합니다!!!"
96,그 외에도 스스로를 반성하게 만드는 영화다.
97,"오호, 신기하네."
98,오늘은 우리 회사의 가족이 된 지 100일이 되는 날입니다!
99,이 말에 너무나 공감합니다.
100,히딩크 감독을 모셔와야 합니다.
101,"나라를 위해 하시는 건가요, 돈 벌려고 그 길로 가신 건가요?"
102,매일 빨래 중인데 사이즈 오케.
103,회사 이름도 언급하지 말아.
104,이명박씨의 출발을 막아주세요
105,갑자기 멈칫대다 폭발하는 느낌.
106,"더 행복한 끝맺힘이 있었으면 좋았지만, 근로 복지의 과제를 남겨두는 듯한 상황이 좋습니다."
107,경추 요추 척추 압박골절 시 시술 대기 기간 없애줍니다.
108,청화대 청원에 대한 실명 공개를 요청드립니다.
109,영화의 재미를 위해 줄을 타보고 싶다.
110,한국의 '귀신이 산다'나 '시실이 km'가 완성도 높다.
111,"내 감정이 매말라서 그런지 모르겠지만, 개인적으로는 너무 지루하고 재미없던 영화였다."
112,민간어린이집과 가정어린이집에 맞추어 현장에 맞는 법을 제정하여 주시기 바랍니다.
113,"원작의 분위기와 환경, 스토리를 최대한 살려야 했지만 셋 다 정말 다른 이야기를 억지로 끼워넣은 느낌이 들었다."
114,여러분 다들 식사를 마쳤나요~~~
115,최악의 영화를 간만에 봤다.
116,지금도 아침에 코칭을 다니며 가족들도 종종 함께 다니는 가족 운동을 자주 하다고 하네요!
117,나경원 비서가 욕설을 한 것에 대해 나경원 의원과 나경원 특검을 요청합니다.
118,드라마에서 저런 상황에서 잔에 담긴 것을 마셔요 ㅋㅋ
119,주 52시간 근로제에 관한 규정
120,둘만 낳아도 다자녀 혜택을 받는다.
121,게임에 빠지지 않도록 하는 방법이라고 합니다.
122,"건강한 음식을 즐기고, 취미를 통해 건강한 삶을 이끌고 있다고 해요."
123,집값 안정화를 위한 청원
124,황제 노역은 없애주십시오.
125,욱일기와 전범기 관련 사용금지 법안을 당장 제정해 주시기 바랍니다.
126,ㅋㅋ글을 읽다가 갑자기 웃음을 터뜨립니다.
127,미세먼지 문제를 해결하기 위해 청원에 참여해 주세요.
128,남주 음식 장면은 혐오감으로 편집할 필요가 있다.
129,이동식과 속도 단속 카메라 대신 과속 단속 CCTV를 설치해 주세요.
130,우리도 그 목표를 공유하고 있었어요.
131,(저도 잘 맞을 수 있음)
132,"이런 영화가 지루하지 않다고 생각하는데, 희한하게 지루하네."
133,저도 부트캠프 2기 수강생 중에 고등학교 선배가 있어서 깜짝 놀랐던 경험이 있어서 공유했습니다.
134,폭염 대책을 세워야 합니다.
135,조두순 출소 반대 서명
136,"이 작품은 전쟁의 미화가 아니라, 일본 정부의 전쟁 확산을 비판하고, 한 청년이 비행기를 설계하는 꿈을 그린다고 볼 수 있습니다."
137,"평화로 어딘가일 경우, 한수위."
138,"기대보단 기대보단, 우연의 과도함."
139,"달리다, 달리다,..."
140,이 영화도 마찬가지다.
141,"송파구청장의 헬리오시티 비리 연루, 공익제보 사건."
142,국민연금이 주식 대여를 전면 금지해 주세요.
143,오후 7시에는 캠퍼들에게 공유될 예정입니다.
144,금요일에 모인다는 첩보가...
145,"[제발]이명박 개별 청원하지 마시고, 추천수로 정렬하셔서 3만명 대에 도달하는 청원에 참여하셔야 참여자들이 올라갑니다."
146,배터리 우려로 인해 그러려나.
147,"영원한 시간에 걸쳐, 영원한 사랑을..."
148,어린이날에 선인장 산이 왔어요.
149,김영란법을 폐지해주세요.
150,출국금지 명령 신청
151,아파트 누수 요금 감면을 청원합니다.
152,성범죄 공소시효를 폐지하여 피해자를 위한 법적 보호를 강화하라.
153,결론은 완전히 망했다.
154,킬링타임의 아주 중요한 순간에...
155,엄청난 후폭풍을 몰고 온 개정.
156,시력과 라식에 대한 이야기를 시작으로 업무 이야기로 마무리되는 이야기를 만들어 보겠습니다.
157,수시 전형에 합격해 주시길 기대합니다.
158,처음 뵌 분들과 쉽게 친해질 수 있을 것 같은 느낌!
159,킬링타임이 딱 그정도인듯.
160,이런 전쟁영화를 첨본다ㅋㅋㅋ 굿ㅋㅋ
161,국회의원에 7530시급을 지급하라.
162,대박! 허리가 훨씬 편안하게 느껴집니다.
163,최고로 재미있고 웃긴 영화...
164,문재인 대통령을 적극 지지하는 우리 PK시민들이다.
165,평점에 속지말자.
166,그것을 발견하여 보관했습니다!
167,학생들이 투표에 참여할 권리가 있어야 합니다.
168,서울의 한 초등학교 교감이 학생 개인정보를 유출했습니다.
169,7월 28일 난민 추방 촛불을 던집니다.
170,셋째 고양이 자랑 간만에!
171,시사회 환경은 최악이었다.
172,"청소년이 마시는 술, 피는 담배, 저지르는 폭행에 대해 법이 엄격하게 강화된다."
173,다음에는 재밌는 이야기를 해요!
174,잘 보고 왔습니다. 감사합니다 ^^
175,특검을 반드시 필요합니다.
176,선거유세 차량의 소음공해
177,나경원 의원이 평창 올림픽 위원직에서 파면되었다.
178,자영업자들의 경영을 돕는 방법
179,평점을 줄 때에는 직접 보고 준다.
180,세상에는 완벽한 세상은 없다.
181,전여잔데 감독진짜 또라이같아요.
182,<PERSON> 님께 깊은 감사를 드리며!
183,이 나이에 군대에 가고 싶습니다.
184,"물론, 아이들 동화 같은 건 아니고요."
185,제목에는 낚이지마세요.
186,리스트들이 대박입니다.
187,와아아아 안전해!
188,이렇게 허접하구나.
189,이게 보다보니 회사 생각이 많이 나옵니다.
190,제주에 대해 정말 궁금하군요!
191,추가로 스우파-스걸파-쇼미를 잇는 너무 즐거운 취향 공유 시간도 너무 즐거웠습니다.
192,교육에 좀 더 신경을 쓰세요.
193,"사내 비슷한 취미를 가진 분들이 계시면, 그 분들과 자주 이야기를 나누고, 취미를 어떻게 적용해본 경험도 공유해요!"
194,실명 청원과 책임을 명확히 하십시오.
195,현재 한국이 위기 상황임에도 허위 사실 유포와 진실 은폐를 통해 국민을 무감각으로 만들려는 언론인과 방송사 대표를 구속수용 촉구합니다.
196,지금 보면 너무 구식이지만.
197,8월에는 반드시 피팅을 받으러 가겠습니다.
198,이국종교수의 분노
199,차용거래와 계약에 관한 법을 보완할 수 있는지 알고 싶습니다.
200,옆집에 누가 사는데 뭐하시는 분인지 정말...
201,"Ost는 도 좋고, 도 좋은데 ㅋㅋ"
202,"여기다 올려도 될지 모르겠지만… 저는 일부러 찾아본 건 아닌데, 유튜브에서 이런 걸 추천해 주더라고요... ㅎㅎ (체력 완전 부럽)"
203,유전자 조작 식물의 생산을 제한하는 것을 권장합니다
204,고등학생들에게 최소한의 운동 시간을 주세요.
205,"한국인 연금을 포함한 군인, 교직원, 국민연금을 통합하여 새로운 방식으로 운영한다."
206,권역 외 상권센터에 대한 꾸준한 관심을 기울이세요.
207,"심심할 때 보기에 좋다, 재밌었다."
208,국회 특별활동비를 공개하고 반납해 주세요.
209,"국민의 삶의 질 향상과 경제적 안정을 위해 부동산 공정과세, 국민의 성장 동력, 저출산과 고령화 문제, 육아 문제 해결, 국민연금 안정화, 경제 민주화를 위한 대책으로 국토보유세를 도입해 주시기 바랍니다."
210,이 영화는 현실을 잘 반영했다.
211,"파리, 밤풍경, 소녀, 도둑, 고양이... 보여지는 배경의 절반 이상이 담장이나 지붕일 뿐인데도, 이야기보다는 비주얼적인 개성이 돋보이는 애니메이션."
212,셰익스피어 원작 그 자체가 시대를 타지 않는 명작이다.
213,브로콜리와 로메인 모종을 심어 두었어요.
214,참여연대를 위한 위원회에는 국민들이 없다.
215,주온 시리즈 한번도 안 보고 봤더니 정말 무섭던데요.
216,안전 모드로 무사히 도착했습니다.
217,모든 손해보험과 생명보험 회사를 폐지하라.
218,동물보호법 강화와 개선
219,52시간제 근로제도의 개정을 요구합니다.
220,공연을 꼭 보고 후기를 알려주시면 감사하겠습니다.
221,자유한국당은 이곳에서 퇴출됩니다.
222,디자인에 대한 많은 궁금증이 있었습니다.
223,장관급 인사는 재산을 공개하자.
224,꽃에는 물을 주어야 합니다.
225,예산을 효율적으로 사용하여 낭비를 줄여주세요.
226,"그런 거 보면 배우란, 해내면 참 좋은 직업이라고 해도, 실제 현장에서 고생하는 것을 보면 아님 같기도 하고. 배우일이 아무리 고단해 봐도, 아무리 노가다만 할까?"
227,수지의 목소리가 너무 좋아.
228,최근에는 클린 코드에 관심이 많아 코드에 코를 들이박고 다니신다고 하셔서 바로 'Serious Python 스터디' 영업했습니다.
229,"회사 이야기를 나누다가, 장안에서 화제인 오징어게임 이야기가 나오면서 이정재의 성대모사 비법도 나왔어요."
230,어제는 정말 재미있었어요!
231,미투운동에 자영업자들이 울고 있습니다.
232,4대강 중 남한강 이포보 개방으로 모래톱 드러나고 조개 폐사 위기가 닥치자 매일 10명이 재첩을 주워다가 강 속으로 던져 세금 1300만원을 들였습니다.
233,너무 허무하게 끝나네...
234,<PERSON> 님도 당근… 조아세요? ㅋㅋ
235,대한민국 국민들은 궁금해하고 있습니다.
236,어려운 환경에서도 자신감 있게 살아갈 수 있도록 도와주세요.
237,"어, 저렇게 갸륵하게 나왔네요, ㅋㅋ"
238,유류비도 주유소와 짜르고 있다.
239,그렇게 답답한 영화가 가슴을 울렸나?
240,"2018년 군인 월급 인상은 1월부터 적용되지 않으면, 2월에 소급하여 지급해 주시기 바랍니다."
241,미국인들은 재미있을 수도 있을 것 같네요.
242,각자 식사를 하며 느긋하게 진행하였습니다.
243,한심해 한심해 ㅋㅋ
244,"줄거리 완전 스포일러, 엔딩까지 다 나와 있네."
245,스토리를 정말 유치하다.
246,더 이상의 액션 영화가 나오기 힘들 것 같다.
247,강력사건 범죄자의 신상을 공개하라.
248,이 음식 너무너무 맛있습니다.
249,여성 가족부를 없애자.
250,이민 가고 싶어요.
251,저두 날짜가 당겨졌어 ㅠㅠ
252,모든 냥님들은 참으로 츄르를 좋아하시나요?
253,화성인 프로가 나오면 바로 채널을 돌리게 돼요.
254,노래는 좋았지만 스토리가 망했어.
255,조두순의 출소 반대에 대한 재심을 요구합니다.
